"A total of %1 record(s) have been marked as Read.","모두 %1개의 레코드를 읽은 상태로 표시했습니다.",module,Magento/AdminNotification
"Total of %1 record(s) have been removed.","모두 %1개의 레코드를 삭제했습니다.",module,Magento/AdminNotification
"We couldn't remove the messages because of an error.","오류로 인해 이 메시지를 삭제할 수 없습니다.",module,Magento/AdminNotification
"The message has been removed.","메시지를 삭제했습니다.",module,Magento/AdminNotification
"1 Hour","1시간",module,Magento/AdminNotification
"2 Hours","2시간",module,Magento/AdminNotification
"6 Hours","6시간",module,Magento/AdminNotification
"12 Hours","12시간",module,Magento/AdminNotification
"24 Hours","24시간",module,Magento/AdminNotification
"critical","심각",module,Magento/AdminNotification
"major","중요함",module,Magento/AdminNotification
"minor","사소함",module,Magento/AdminNotification
"notice","알림",module,Magento/AdminNotification
"Wrong message type","잘못된 메시지 타입",module,Magento/AdminNotification
"Wrong notification ID specified.","잘못된 알림 ID을 지정했습니다.",module,Magento/AdminNotification
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. We highly recommend changing this value in your Magento <a href=""%1"">configuration</a>.","프로덕션 환경에서 Base Unsecure URL / Base Secure URL을 정의하는데 {{base_url}} 를 사용하지 않는 것이 좋습니다. 마젠토 <a href=""%1"">설정</a>에서 이 값을 수정하시는 것이 매우 좋습니다.",module,Magento/AdminNotification
"One or more of the Cache Types are invalidated: %1. ","하나 이상의 캐쉬 유형이 무효화되었습니다: %1. ",module,Magento/AdminNotification
"Please go to <a href=""%1"">Cache Management</a> and refresh cache types.","<a href=""%1"">캐쉬 관리</a>로 가서 캐쉬 타입을 갱신해 주시기 바랍니다.",module,Magento/AdminNotification
"We were unable to synchronize one or more media files. Please refer to the log file for details.","하나 이상의 미디어 파일을 동기화하지 못했습니다. 상세 내용은 로그 파일을 참조해주세요.",module,Magento/AdminNotification
"Synchronization of media storages has been completed.","미디어 저장소 동기화를 완료했습니다.",module,Magento/AdminNotification
"Your web server is set up incorrectly and allows unauthorized access to sensitive files. Please contact your hosting provider.","웹서버가 잘못 설정되어 중요한 파일에 인증되지 않은 접근을 허용하고 있습니다. 호스팅 제공업체에 문의하세요.",module,Magento/AdminNotification
"System Messages:","시스템 메시지:",module,Magento/AdminNotification
"Critical System Messages","Critical 시스템 메시지",module,Magento/AdminNotification
"Major System Messages","Major 시스템 메시지",module,Magento/AdminNotification
"System messages","시스템 메시지",module,Magento/AdminNotification
"Close","닫기",module,Magento/AdminNotification
"See All (","모두 보기 (",module,Magento/AdminNotification
" unread)"," 읽지않음)",module,Magento/AdminNotification
"Show Toolbar","도구 모음 보기",module,Magento/AdminNotification
"Show List","목록 보기",module,Magento/AdminNotification
"Use HTTPS to Get Feed","피드를 가져올 때 HTTPS 사용하기",module,Magento/AdminNotification
"Update Frequency","업데이트 빈도",module,Magento/AdminNotification
"Last Update","마지막 업데이트",module,Magento/AdminNotification
"Severity","Severity",module,Magento/AdminNotification
"Date Added","Date Added",module,Magento/AdminNotification
"Message","메세지",module,Magento/AdminNotification
"Actions","동작",module,Magento/AdminNotification
"Close popup","팝업 닫기",module,Magento/AdminNotification
"You have viewed and resolved all recent system notices. Please refresh the web page to clear the notice alert.","당신이 볼 수 있고 모든 최근 시스템 통지를 해결. 제발 통지 경고를 웹 페이지를 새로 고칩니다.",module,Magento/AdminNotification
"Manage Shopping Cart","장바구니 관리",module,Magento/AdvancedCheckout
"Create Order","주문 생성",module,Magento/AdvancedCheckout
"Back","이전",module,Magento/AdvancedCheckout
"Add Products","상품 추가",module,Magento/AdvancedCheckout
"Update Items and Quantities","항목 및 수량 업데이트",module,Magento/AdvancedCheckout
"Are you sure you want to clear your cart?","정말로 장바구니를 비우시겠습니까?",module,Magento/AdvancedCheckout
"Clear my shopping cart","장바구니 비우기",module,Magento/AdvancedCheckout
"Add selections to my cart","내 장바구니에 선택 추가",module,Magento/AdvancedCheckout
"Cancel","취소",module,Magento/AdvancedCheckout
"Shopping Cart for %1 in %2","%2 에서 %1에 대한 장바구니",module,Magento/AdvancedCheckout
"Select products you want to buy","구매하려는 상품 선택",module,Magento/AdvancedCheckout
"Product","상품",module,Magento/AdvancedCheckout
"Price","가격",module,Magento/AdvancedCheckout
"Quantity","수량",module,Magento/AdvancedCheckout
"Products in the Comparison List (%1)","비교리스트 상품 (%1)",module,Magento/AdvancedCheckout
"Last ordered items (%1)","최근 주문한 항목 (%1)",module,Magento/AdvancedCheckout
"Products","상품",module,Magento/AdvancedCheckout
"ID","ID",module,Magento/AdvancedCheckout
"SKU","SKU",module,Magento/AdvancedCheckout
"Recently Compared Products (%1)","최근 비교한 상품 (%1)",module,Magento/AdvancedCheckout
"Recently Viewed Products (%1)","최근 본 상품 (%1)",module,Magento/AdvancedCheckout
"Add to Shopping Cart by SKU","SKU로 장바구니에 추가",module,Magento/AdvancedCheckout
"Add to Shopping Cart","장바구니에 추가",module,Magento/AdvancedCheckout
"Wish List (%1)","위시리스트 (%1)",module,Magento/AdvancedCheckout
"Apply","적용",module,Magento/AdvancedCheckout
"Configure","설정",module,Magento/AdvancedCheckout
"Add to Order by SKU","SKU로 주문에 추가",module,Magento/AdvancedCheckout
"Add to Order","주문에 추가",module,Magento/AdvancedCheckout
"Add Products to Order","주문에 상품 추가",module,Magento/AdvancedCheckout
"<span><span id=""sku-attention-num"">%1</span> product(s) require attention.</span>","<span><span id=""sku-attention-num"">%1</span>개의 상품은 주의가 필요합니다.</span>",module,Magento/AdvancedCheckout
"Remove All","모두 삭제",module,Magento/AdvancedCheckout
"Only %1%2%3 left in stock","%1%2%3만 재고 있음",module,Magento/AdvancedCheckout
"You can buy up to %1 of these per purchase.","최대 구매수량은 %1개 입니다.",module,Magento/AdvancedCheckout
"You must buy at least %1 of these per purchase.","최소 구매 수량은 %1개 입니다.",module,Magento/AdvancedCheckout
"Specify the product's options.","상품 옵션을 지정해 주십시오.",module,Magento/AdvancedCheckout
"Alert me when this item is available.","상품이 구매가능해지면 알려주십시오.",module,Magento/AdvancedCheckout
"We can't find this customer.","이 고객을 찾을 수 없습니다.",module,Magento/AdvancedCheckout
"Shopping cart management is disabled for this customer.","해당 고객은 장바구니 관리를 사용할 수 없습니다.",module,Magento/AdvancedCheckout
"We can't find this store.","이 상점을 찾을 수 없습니다.",module,Magento/AdvancedCheckout
"Customers","고객",module,Magento/AdvancedCheckout
"Shopping Cart","장바구니",module,Magento/AdvancedCheckout
"Sorry, something went wrong. You can find out more in the error log.","죄송합니다, 문제가 발생했습니다. 에러 로그에서 자세한 사항을 확인하십시오.",module,Magento/AdvancedCheckout
"You do not have access to this.","접근할 수 없습니다.",module,Magento/AdvancedCheckout
"Ordered item id is not received.","주문한 상품 Id를 받지 못했습니다.",module,Magento/AdvancedCheckout
"Ordered item is not loaded.","주문한 상품을 불러오지 못했습니다.",module,Magento/AdvancedCheckout
"Quote item id is not received.","견적 항목의 id를 받지 못했습니다.",module,Magento/AdvancedCheckout
"Quote item is not loaded.","견적 항목이 로드되지 않았습니다.",module,Magento/AdvancedCheckout
"The wish list item id is not received.","위시 리스트 항목의 id를 받지 못했습니다.",module,Magento/AdvancedCheckout
"The wish list item is not loaded.","위시 리스트 항목을 로드하지 못했습니다.",module,Magento/AdvancedCheckout
"An error has occurred. See error log for details.","오류가 발생했습니다. 자세한 내용은 에러 로그를 참조하십시오.",module,Magento/AdvancedCheckout
"You cannot configure a product.","상품을 설정할 수 없습니다.",module,Magento/AdvancedCheckout
"You removed the items.","항목을 삭제했습니다.",module,Magento/AdvancedCheckout
"You removed the item.","항목을 삭제했습니다.",module,Magento/AdvancedCheckout
"You added %1 to your shopping cart.","장바구니에 %1을 추가했습니다.",module,Magento/AdvancedCheckout
"You cannot add a product.","상품을 추가할 수 없습니다.",module,Magento/AdvancedCheckout
"Order by SKU","SKU로 정렬",module,Magento/AdvancedCheckout
"The SKU was not found in the catalog.","SKU를 찾을 수 없습니다.",module,Magento/AdvancedCheckout
"Availability: Out of stock.","재고여부: 품절",module,Magento/AdvancedCheckout
"We don't have as many of these as you want.","요구하는 것에 비해 수량이 부족합니다.",module,Magento/AdvancedCheckout
"You can't add this many to your cart.","장바구니에 이정도 많이 추가할 수 없습니다.",module,Magento/AdvancedCheckout
"You need to choose options for your item.","상품 옵션을 선택해야 합니다.",module,Magento/AdvancedCheckout
"We can't add the item to your cart.","장바구니에 항목을 추가할 수 없습니다.",module,Magento/AdvancedCheckout
"Please enter an actual number in the ""Qty"" field.","""수량""에는 실제 숫자를 입력해 주십시오.",module,Magento/AdvancedCheckout
"This product is assigned to another website.","이 상품은 다른 웹사이트에 할당됩니다.",module,Magento/AdvancedCheckout
"You can add only enabled products.","구매 가능한 상품만 추가할 수 있습니다.",module,Magento/AdvancedCheckout
"You cannot upload this file.","파일을 업로드 할 수 없습니다.",module,Magento/AdvancedCheckout
"The file is empty.","파일이 비어있습니다.",module,Magento/AdvancedCheckout
"You have not entered a product SKU. Please <a href=""%1"">click here</a> to add product(s) by SKU.","상품 SKU를 입력하지 않았습니다. <a href=""%1"">여기를 클릭</a>하여 SKU로 상품을 추가해주세요.",module,Magento/AdvancedCheckout
"You have not entered a product SKU.","상품 SKU를 입력하지 않았습니다.",module,Magento/AdvancedCheckout
"We can't add a product to cart by id ""%1"".","ID ""%1"" 로 상품을 추가 할 수 없습니다.",module,Magento/AdvancedCheckout
"Something went wrong while reordering this product.","상품을 재주문하는 동안 뭔가 문제가 발생했습니다.",module,Magento/AdvancedCheckout
"We can't find this wish list.","We can't find this wish list.",module,Magento/AdvancedCheckout
"You added %1 product to your shopping cart.","장바구니에 %1 상품을 추가했습니다.",module,Magento/AdvancedCheckout
"You added %1 products to your shopping cart.","장바구니에 %1 상품을 추가했습니다.",module,Magento/AdvancedCheckout
"%1 product requires your attention.","%1 상품은 주의가 필요합니다.",module,Magento/AdvancedCheckout
"%1 products require your attention.","%1 상품은 주의가 필요합니다.",module,Magento/AdvancedCheckout
"Yes, for Specified Customer Groups","예, 지정된 고급 그룹만 사용",module,Magento/AdvancedCheckout
"Yes, for Everyone","예, 모두 사용",module,Magento/AdvancedCheckout
"No","아니오",module,Magento/AdvancedCheckout
"The file is corrupt.","파일이 손상되었습니다.",module,Magento/AdvancedCheckout
"Please upload the file in .csv format.",".csv 형식의 파일을 업로드해주세요.",module,Magento/AdvancedCheckout
"%1 item(s) need your attention.","%1 항목은 주의가 필요합니다.",module,Magento/AdvancedCheckout
"Apply Coupon Code","쿠폰 코드 적용",module,Magento/AdvancedCheckout
"Remove Coupon Code","쿠폰 코드 삭제",module,Magento/AdvancedCheckout
"Remove","삭제",module,Magento/AdvancedCheckout
"The coupon code ""%1"" is not valid.","쿠폰 코드 ""%1""이(가) 올바르지 않습니다.",module,Magento/AdvancedCheckout
"Shopping Cart Items","장바구니 항목",module,Magento/AdvancedCheckout
"Qty","수량",module,Magento/AdvancedCheckout
"Subtotal","소계",module,Magento/AdvancedCheckout
"Discount","할인",module,Magento/AdvancedCheckout
"Row Subtotal","행 소계",module,Magento/AdvancedCheckout
"Action","동작",module,Magento/AdvancedCheckout
"No ordered items","주문 항목 없음",module,Magento/AdvancedCheckout
"Total %1 product(s)","총 %1종 상품",module,Magento/AdvancedCheckout
"Subtotal:","소계:",module,Magento/AdvancedCheckout
"Please select","선택하세요",module,Magento/AdvancedCheckout
"Move to Wish List","위시리스트로 이동",module,Magento/AdvancedCheckout
"No item specified.","지정된 항목이 없습니다.",module,Magento/AdvancedCheckout
"Are you sure you want to remove this item?","정말로 이 항목을 삭제하시겠습니까?",module,Magento/AdvancedCheckout
"SKU number","SKU 번호",module,Magento/AdvancedCheckout
"Upload File","파일 업로드",module,Magento/AdvancedCheckout
"Your csv file must include ""sku"" and ""qty"" columns.","csv 파일에 반드시 ""sku""와 ""qty"" 컬럼이 있어야 합니다.",module,Magento/AdvancedCheckout
"Reset","초기화",module,Magento/AdvancedCheckout
"SKU: ","SKU: ",module,Magento/AdvancedCheckout
"Only <span id=""%1_max_allowed"">%2</span> in stock","<span id=""%1_max_allowed"">%2</span>만 재고있음",module,Magento/AdvancedCheckout
"Item","항목",module,Magento/AdvancedCheckout
"See price before order confirmation.","판매가를 잘 확인하신 후 주문을 확정해주세요.",module,Magento/AdvancedCheckout
"What's this?","이게 뭐죠?",module,Magento/AdvancedCheckout
"Incl. Tax","세금 포함",module,Magento/AdvancedCheckout
"Excl. Tax","세금 제외",module,Magento/AdvancedCheckout
"Edit item parameters","항목 매개 변수 수정",module,Magento/AdvancedCheckout
"Edit","수정",module,Magento/AdvancedCheckout
"Remove item","항목 삭제",module,Magento/AdvancedCheckout
"Products Requiring Attention","주의 필요 상품",module,Magento/AdvancedCheckout
"Add to Cart","장바구니에 추가",module,Magento/AdvancedCheckout
"Sku","Sku",module,Magento/AdvancedCheckout
"File","파일",module,Magento/AdvancedCheckout
"File extensions allowed: .csv","허용되는 파일 확장자: .csv",module,Magento/AdvancedCheckout
"Add Row","행 추가",module,Magento/AdvancedCheckout
"Remove Row","열 삭제",module,Magento/AdvancedCheckout
"Add Products By SKU","SKU로 상품 추가",module,Magento/AdvancedCheckout
"Shopping Cart Management","장바구니 관리",module,Magento/AdvancedCheckout
"View Shopping Cart","장바구니 보기",module,Magento/AdvancedCheckout
"View and modify Shopping Cart","장바구니 보기 및 수정",module,Magento/AdvancedCheckout
"Order by SKU Settings","SKU로 주문 설정",module,Magento/AdvancedCheckout
"Enable Order by SKU on My Account in Storefront","스토어프론트의 내 계정에서 SKU로 주문 활성화",module,Magento/AdvancedCheckout
"Customer Groups","고객 그룹",module,Magento/AdvancedCheckout
"Apply Coupon","쿠폰 적용",module,Magento/AdvancedCheckout
"Order by SKU Description","SKU로 주문 설명",module,Magento/AdvancedCheckout
"Display a Link to Loading a Spreadsheet","스프래드시트를 불러올 링크 표시",module,Magento/AdvancedCheckout
"Defines whether a link to My Account &gt; Order by SKU page will be displayed on the widget","내 계정 &gt; SKU로 주문 페이지 링크를 위젯에 표시할 지 여부를 정의",module,Magento/AdvancedCheckout
"Link Text","링크 텍스트",module,Magento/AdvancedCheckout
"The text of the link to the My Account &gt; Order by SKU page","내 계정 &gt; SKU로 주문 페이지 링크의 텍스트",module,Magento/AdvancedCheckout
"Load a list of SKUs","SKU 목록 불러오기",module,Magento/AdvancedCheckout
"Order by SKU Template","SKU 주문 템플릿",module,Magento/AdvancedCheckout
"SKU not found in catalog.","카탈로그에서 SKU를 찾지 못했습니다.",module,Magento/AdvancedCheckout
"This file needs to be in .csv format.","This file needs to be in .csv format.",module,Magento/AdvancedCheckout
"This customer couldn't be found. Verify the customer and try again.","This customer couldn't be found. Verify the customer and try again.",module,Magento/AdvancedCheckout
"This store couldn't be found. Verify the store and try again.","This store couldn't be found. Verify the store and try again.",module,Magento/AdvancedCheckout
"An error occurred. For details, see the error log.","An error occurred. For details, see the error log.",module,Magento/AdvancedCheckout
"Orders can only be completed in an active store. Verify the store and try again.","Orders can only be completed in an active store. Verify the store and try again.",module,Magento/AdvancedCheckout
"The ordered item needs to be loaded. Load the item and try again.","The ordered item needs to be loaded. Load the item and try again.",module,Magento/AdvancedCheckout
"The quote item ID needs to be received. Set the ID and try again.","The quote item ID needs to be received. Set the ID and try again.",module,Magento/AdvancedCheckout
"The quote item needs to be loaded. Load the item and try again.","The quote item needs to be loaded. Load the item and try again.",module,Magento/AdvancedCheckout
"The wish list item ID needs to be received. Set the ID and try again.","The wish list item ID needs to be received. Set the ID and try again.",module,Magento/AdvancedCheckout
"The wish list item needs to be loaded. Load the item and try again.","The wish list item needs to be loaded. Load the item and try again.",module,Magento/AdvancedCheckout
"The file is corrupt and can't be used.","The file is corrupt and can't be used.",module,Magento/AdvancedCheckout
"Please correct the data sent.","전송될 데이터를 수정해주십시오.",module,Magento/AdvancedPricingImportExport
"Entity type model '%1' is not found","Entity type model '%1' is not found",module,Magento/AdvancedPricingImportExport
"Entity type model must be an instance of \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType","엔터티 타입 모델은 반드시 \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType의 인스턴스여야 합니다.",module,Magento/AdvancedPricingImportExport
"There are no product types available for export","내보낼 수 있는 상품 타입이 없습니다.",module,Magento/AdvancedPricingImportExport
"%1 class doesn't implement \Magento\AdvancedRule\Model\Condition\FilterTextGeneratorInterface","%1 클래스가 \Magento\AdvancedRule\Model\Condition\FilterTextGeneratorInterface를 구현하고 있지 않습니다",module,Magento/AdvancedRule
"Sales Rule","판매 규칙",module,Magento/AdvancedSalesRule
"Index sales rule","판매 규칙 인덱스",module,Magento/AdvancedSalesRule
"Related Search Terms","연관 검색어",module,Magento/AdvancedSearch
"Add New Search Term","신규 검색어 추가",module,Magento/AdvancedSearch
"button_label","버튼 라벨",module,Magento/AdvancedSearch
"Missing search engine parameter.","검색엔진 파라메터가 누락됐습니다.",module,Magento/AdvancedSearch
"Successful! Test again?","성공! 다시 테스트하시겠습니까?",module,Magento/AdvancedSearch
"Connection failed! Test again?","연결 실패! 다시 테스트하시겠습니까?",module,Magento/AdvancedSearch
"Enable Search Recommendations","검색 추천 활성화",module,Magento/AdvancedSearch
"When you enable this option your site may slow down.","해당 옵션을 활성화 시키면 사이트 속도가 느려질 수 있습니다.",module,Magento/AdvancedSearch
"Search Recommendations Count","검색 추천 수",module,Magento/AdvancedSearch
"Show Results Count for Each Recommendation","각 추천에 대한 결과 수 표시",module,Magento/AdvancedSearch
"Enable Search Suggestions","검색 제안 활성화",module,Magento/AdvancedSearch
"Search Suggestions Count","검색 제안 수",module,Magento/AdvancedSearch
"Show Results Count for Each Suggestion","각 제안에 대한 결과 수 표시",module,Magento/AdvancedSearch
"Related search terms","연관 검색어",module,Magento/AdvancedSearch
"Did you mean","이것을 찾으셨나요?",module,Magento/AdvancedSearch
"ID","ID",module,Magento/AdvancedSearch
"Search Query","검색 쿼리",module,Magento/AdvancedSearch
"Store","스토어",module,Magento/AdvancedSearch
"Results","결과",module,Magento/AdvancedSearch
"Uses","사용횟수",module,Magento/AdvancedSearch
"Redirect URL","리디렉션 URL",module,Magento/AdvancedSearch
"Suggested Term","제안된 검색어",module,Magento/AdvancedSearch
"Yes","네",module,Magento/AdvancedSearch
"No","아니오",module,Magento/AdvancedSearch
"Action","동작",module,Magento/AdvancedSearch
"Edit","수정",module,Magento/AdvancedSearch
"Synonym","Synonym",module,Magento/AdvancedSearch
"RPC call failed, connection timed out after %time_out.","RPC 호출에 실패했습니다. %time_out후에 연결이 끊어집니다.",module,Magento/Amqp
"Message has been rejected: %1","메세지가 거부되었습니다: %1",module,Magento/Amqp
"Error while checking if topic is synchronous","주제는 동기 확인 중 오류 발생",module,Magento/Amqp
"Subscription status","가입 상태",module,Magento/Analytics
"Sorry, there has been an error processing your request. Please try again later.","작업도중 오류가 발생 했습니다. 다시 시도해 주십시오",module,Magento/Analytics
"Time value has an unsupported format","Time value has an unsupported format",module,Magento/Analytics
"Cron settings can't be saved","Cron 설정은 저장할 수 없습니다.",module,Magento/Analytics
"There was an error save new configuration value.","새 구성 값 저장 오류가 발생 했습니다.",module,Magento/Analytics
"Please select a vertical.","Please select a vertical.",module,Magento/Analytics
"--Please Select--","--선택해 주십시오--",module,Magento/Analytics
"Command was not found.","명령을 찾을 수 없습니다.",module,Magento/Analytics
"Input data must be string or convertible into string.","Input data must be string or convertible into string.",module,Magento/Analytics
"Input data must be non-empty string.","Input data must be non-empty string.",module,Magento/Analytics
"Not valid cipher method.","Not valid cipher method.",module,Magento/Analytics
"Encryption key can't be empty.","Encryption key can't be empty.",module,Magento/Analytics
"Source ""%1"" is not exist","Source ""%1"" is not exist",module,Magento/Analytics
"These arguments can't be empty ""%1""","이 인수는 비어있는 ""%1"" 될 수 없습니다.",module,Magento/Analytics
"Cannot find predefined integration user!","미리 정의 된 통합 사용자를 찾을 수 없습니다!",module,Magento/Analytics
"File is not ready yet.","아직 파일이 준비 되지 않습니다.",module,Magento/Analytics
"Your Base URL has been changed and your reports are being updated. Advanced Reporting will be available once this change has been processed. Please try again later.","귀하의 기본 URL을 변경 하 고 보고서 업데이트 되 고. 고급 보고가이 변경 처리 되 면 가능할 것 이다. 나중에 다시 시도 하십시오.",module,Magento/Analytics
"Failed to synchronize data to the Magento Business Intelligence service. ","Magento 비즈니스 인텔리전스 서비스 데이터를 동기화 하지 못했습니다. ",module,Magento/Analytics
"<a href=""%1"">Retry Synchronization</a>","<a href=""%1"">Retry Synchronization</a>",module,Magento/Analytics
"TestMessage","TestMessage",module,Magento/Analytics
"Apps and Games","애플 리 케이 션 및 게임",module,Magento/Analytics
"Athletic/Sporting Goods","체육/스포츠 용품",module,Magento/Analytics
"Art and Design","미술 및 디자인",module,Magento/Analytics
"Advanced Reporting","고급 보고",module,Magento/Analytics
"Gain new insights and take command of your business' performance, using our dynamic product, order, and customer reports tailored to your customer data.","새로운 통찰력을 얻고, 고객 데이터에 맞게 우리의 동적 제품, 주문 및 고객 보고서를 사용 하 여 귀하의 비즈니스의 수행 명령을 갖는다",module,Magento/Analytics
"Go to Advanced Reporting","이동 고급 보고",module,Magento/Analytics
"Analytics","분석",module,Magento/Analytics
"API","API",module,Magento/Analytics
"Configuration","환경설정",module,Magento/Analytics
"Business Intelligence","비즈니스 인텔리전스",module,Magento/Analytics
"BI Essentials","양방향의 요점",module,Magento/Analytics
"This service provides a dynamic suite of reports with rich insights about your business.,module,Magento/Analytics
Your reports can be accessed securely on a personalized dashboard outside of the admin panel by clicking on the,module,Magento/Analytics
""Go to Advanced Reporting"" link. </br> For more information, see our <a href=""https://magento.com/legal/terms/cloud-terms"">,module,Magento/Analytics
terms and conditions</a>.","This service provides a dynamic suite of reports with rich insights about your business.,module,Magento/Analytics
Your reports can be accessed securely on a personalized dashboard outside of the admin panel by clicking on the,module,Magento/Analytics
""Go to Advanced Reporting"" link. </br> For more information, see our <a href=""https://magento.com/legal/terms/cloud-terms"">,module,Magento/Analytics
terms and conditions</a>.",module,Magento/Analytics
"Advanced Reporting Service","고급 보고 서비스",module,Magento/Analytics
"Time of day to send data","데이터를 보내는 시간",module,Magento/Analytics
"Industry","업종",module,Magento/Analytics
"In order to personalize your Advanced Reporting experience, please select your industry.","당신의 고급  보고 경험을 개인화 하기 위해 업종를 선택 하십시오.",module,Magento/Analytics
"<strong>Get more insights from Magento Business Intelligence</strong>","<strong>Magento 비즈니스 인텔리전스</strong>에서 더 많은 통찰력을 얻을",module,Magento/Analytics
"Magento Business Intelligence provides you with a simple and clear path to,module,Magento/Analytics
becoming more data driven.</br> Learn more about <a target=""_blank"",module,Magento/Analytics
href=""https://dashboard.rjmetrics.com/v2/magento/signup/"">Magento BI Essentials and BI Pro</a> tiers.","Magento Business Intelligence provides you with a simple and clear path to,module,Magento/Analytics
becoming more data driven.</br> Learn more about <a target=""_blank"",module,Magento/Analytics
href=""https://dashboard.rjmetrics.com/v2/magento/signup/"">Magento BI Essentials and BI Pro</a> tiers.",module,Magento/Analytics
"Auto Parts","자동차 부품",module,Magento/Analytics
"Baby/Children’s Apparel, Gear and Toys","아기/어린이 의류, 장비 및 장난감",module,Magento/Analytics
"Beauty and Cosmetics","아름다움과 화장품",module,Magento/Analytics
"Books, Music and Magazines","책, 음악, 잡지",module,Magento/Analytics
"Crafts and Stationery","공예 및 문구",module,Magento/Analytics
"Consumer Electronics","가전 제품",module,Magento/Analytics
"Deal Site","거래 사이트",module,Magento/Analytics
"Fashion Apparel and Accessories","패션 의류 및 액세서리",module,Magento/Analytics
"Food, Beverage and Grocery","식품, 음료 및 식료품",module,Magento/Analytics
"Home Goods and Furniture","가정 용품 및 가구",module,Magento/Analytics
"Home Improvement","집 개선",module,Magento/Analytics
"Jewelry and Watches","보석과 시계",module,Magento/Analytics
"Mass Merchant","대량 상인",module,Magento/Analytics
